,Company Name,Salary,tags,Job Roles
819,Kloud9,200000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
820,Bharat Electronics,264000,"['Database', 'Administrator', 'Contractor', 'Bangalore', 'Contractor', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
821,IHS Markit,1000000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
822,Aptean,1020000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
823,Pythian,200000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
824,FIS,100000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
825,ABC,1000000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
826,Wells Fargo,1100000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
827,Teradata,1100000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
828,Thermo Fisher Scientific,800000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
829,Infinite Computer Solutions,500000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
830,UST,800000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
831,MH Alshaya,700000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
832,First American Financial Corporation,700000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
833,Wipro,600000,"['Database', 'Developer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
834,DXC Technology,1000000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
835,Atlas Systems,500000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
836,J.P. Morgan,1100000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
837,Time Inc.,1500000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
838,Capgemini,1200000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
839,Tech Mahindra,700000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
840,Target,2000000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
841,Cisco Systems,2000000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
842,Cerner,1200000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
843,Mindtree,504000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
844,DeepLogicTech,1000000,"['Senior', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
845,Epsilon,500000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
846,NTT DATA,100000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
847,Mindtree,400000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
848,FOCUS EDUMATICS,192000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
849,Datavail,200000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
850,News Corp,500000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
851,Data Intensity,800000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
852,4spl Technologies India,144000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
853,HARMAN,600000,"['Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
854,LTI,500000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
855,Datavail,300000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
856,[24]7.ai,600000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
857,NTT DATA,400000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
858,Altisource,744000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
859,Dell Technologies,804000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
860,News Technology Services,100000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
861,Mphasis,420000,"['Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
862,Tata Consultancy Services,288000,"['Database', 'Administrator', '(DBA)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
863,Oracle,1600000,"['Senior', 'Database', 'Engineer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
864,Accenture Solutions,400000,"['SQL', 'Server', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
865,DXC Technology,500000,"['SQL', 'Server', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
866,Wipro Technologies,400000,"['SQL', 'Server', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
867,Microland,240000,"['SQL', 'Server', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
868,Mindtree,384000,"['SQL', 'Server', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
869,Wipro,540000,"['SQL', 'Server', 'Database', 'Administrator', 'Contractor', 'Bangalore', 'Contractor', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
870,FIS,1200000,"['Senior', 'Database', 'Developer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
871,IBM,1100000,"['Senior', 'Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
872,Cognizant Technology Solutions,500000,"['Senior', 'Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
873,Sabre,100000,"['Senior', 'Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
874,HCL Technologies,912000,"['Senior', 'Oracle', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
875,Amelia,900000,"['SQL', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
876,Infosys,300000,"['SQL', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
877,NTT DATA,300000,"['SQL', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
878,Wells Fargo,700000,"['Database', 'Analyst', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
879,IBM,800000,"['Oracle', 'Applications', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
880,Wipro,400000,"['Oracle', 'Applications', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
881,DXC Technology,384000,"['Oracle', 'Applications', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
882,Tata Consultancy Services,700000,"['Oracle', 'Applications', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
883,Oracle,900000,"['Senior', 'Database', 'Administrator', '(Database', 'Administrator)', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
884,J.P. Morgan,2200000,"['Senior', 'Oracle-DBA', 'Bangalore', 'Full', 'Time', 'Database']",['Database']
885,Accenture,1900000,"['Senior', 'SQL', 'Server', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
886,Sabre,100000,"['Lead', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
887,Amelia,2300000,"['Lead', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
888,Infosys,500000,"['Database', 'Manager', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
889,IBM India,800000,"['DB2', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
890,Accenture,700000,"['DB2', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
891,Capgemini,300000,"['DB2', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
892,IBM,500000,"['SQL-DBA', 'Bangalore', 'Full', 'Time', 'Database']",['Database']
893,Tata Consultancy Services,400000,"['SQL-DBA', 'Bangalore', 'Full', 'Time', 'Database']",['Database']
894,Target,2900000,"['Database', 'Architect', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
895,ClickSoftware,1900000,"['Database', 'Architect', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
896,Infosys,240000,"['Mysql', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
897,CGI,400000,"['Teradata', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
898,IBM,200000,"['Ms', 'SQL', 'Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
899,Tech Mahindra,700000,"['Ms', 'SQL', 'Database', 'Administrator', '-', 'Contractor', 'Bangalore', 'Contractor', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
900,Thoughtworks,1200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
901,GyanMatrix Technologies,500000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
902,Honeywell,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
903,Nuclei,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
904,entomo,420000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
905,Tata Consultancy Services,1000000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
906,Accenture,1200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
907,Wipro,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
908,Capgemini,288000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
909,Publicis Sapient,480000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
910,Freelancer,200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
911,Hewlett Packard Enterprise | HPE,600000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
912,Test,300000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
913,Talent Zone Consultants,1000000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
914,myGate,1400000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
915,Diverse Lynx,1200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
916,Bookmyshow,500000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
917,Nityo Infotech,588000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
918,Tekion,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
919,DynPro,700000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
920,Grab,2500000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
921,Diksha Technologies,240000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
922,Compassites Software,1500000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
923,Inube Software Solutions,400000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
924,Signzy,600000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
925,Jaguar Land Rover,2000000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
926,OLX People,1164000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
927,WinWire Technologies,600000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
928,Trinity Mobility,312000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
929,Shaw Academy,1600000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
930,Opteamix,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
931,T-Mobile,300000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
932,ASDA group,252000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
933,Litmus World,240000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
934,ThiDiff Technologies,144000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
935,Toddle,588000,"['Mobile', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
936,Toddle,1200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
937,Health and Glow,228000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
938,TalentPace,300000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
939,Skylark Drones,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
940,Iglulabs Software,348000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
941,Stockal,1200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
942,FullThrottle Labs,1000000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
943,Matic Network,900000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
944,Webknot Technologies,60000,"['Mobile', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
945,Stasis,552000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
946,Applozic,800000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
947,Tataatsu Idea Labs,1000000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
948,Dataphi Labs,480000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
949,TUHUND,500000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
950,Optical Fusion,600000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
951,Applaunch,700000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
952,UI PEP Technologies,324000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
953,Foodmonk,444000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
954,Oboulo.com,444000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
955,Advisor Labs,600000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
956,Leher,900000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
